Gender,Age,Height,Weight,BMI
Male,25,66.67624,140.9397,정상
Female,33,65.26043,101.1571,저체중
Female,30,69.96595,142.8463,정상
Male,25,69.89433,130.4151,정상
Male,31,69.40222,126.5053,저체중
Female,24,69.38557,139.4706,정상
Female,30,68.37978,126.2987,정상
Male,34,69.18198,139.8423,정상
Female,28,71.88614,134.319,저체중
Male,25,69.07546,114.2239,저체중
Male,25,66.55796,117.9522,정상
Female,27,65.84951,135.0075,정상
Female,34,69.30328,128.4679,정상
Female,24,70.56769,137.2495,정상
Female,33,65.70932,124.1531,정상
Female,23,68.28887,129.7135,정상
Female,24,68.64234,126.0445,정상
Male,30,66.48124,124.1437,정상
Male,23,66.33382,128.3406,정상
Female,20,67.14291,110.4774,저체중
Male,22,68.01799,131.4676,정상
Male,30,67.99908,132.4317,정상
Male,23,66.54521,125.3635,정상
Female,30,66.48652,133.496,정상
Female,33,68.49951,106.7804,저체중
Female,24,67.05746,140.4379,정상
Female,34,67.81343,122.49,정상
Male,27,70.76865,141.9201,정상
Male,34,67.35674,119.6444,정상
Male,25,66.58169,140.4575,정상
Female,26,68.81841,115.7801,저체중
Male,28,67.78353,138.1807,정상
Male,18,70.59967,133.0057,정상
Female,32,66.17798,117.8164,정상
Male,34,64.52454,122.6902,정상
Male,29,69.19398,124.8873,저체중
Male,25,72.00347,115.7439,저체중
Male,30,68.22649,135.6941,정상
Male,20,64.9649,110.6567,저체중
Female,33,68.72693,140.5141,정상
Male,33,65.62412,102.6406,저체중
Female,27,67.93149,119.2796,저체중
Male,26,68.15359,136.3666,정상
Male,29,67.10444,119.5672,정상
Female,27,66.78636,115.2495,저체중
Male,35,67.47237,119.3153,저체중
Female,27,69.15877,134.0016,정상
Female,34,66.94609,124.1271,정상
Male,21,64.64516,121.6082,정상
Male,29,68.23103,119.5605,저체중
Female,27,74.59993,147.0372,정상
Male,35,69.17074,116.6371,저체중
Male,29,64.4579,106.3788,저체중
Female,35,67.89229,136.952,정상
Female,31,67.93228,139.162,정상
Female,33,65.63166,124.0105,정상
Male,22,69.93332,151.8863,정상
Female,27,67.06235,119.6547,정상
Female,31,68.72155,134.1575,정상
Male,35,67.99221,120.0651,저체중
Female,28,69.48024,131.2464,정상
Male,26,69.63642,134.5954,정상
Male,29,68.6781,113.8461,저체중
Male,33,68.93508,135.1919,정상
Female,30,65.25731,113.4053,정상
Female,18,69.55037,150.3096,정상
Male,19,64.50942,126.2417,정상
Male,21,66.76791,105.8579,저체중
Female,22,68.19097,119.0327,저체중
Male,23,71.36573,149.988,정상
Male,28,71.51642,134.707,정상
Male,25,70.1695,143.5692,정상
Male,34,67.27132,113.8254,저체중
Female,29,63.92789,122.9493,정상
Female,23,70.109,114.8256,저체중
Female,20,70.32118,130.2398,정상
Female,19,68.62967,125.1725,정상
Male,20,64.68249,116.3063,정상
Male,32,65.62406,127.038,정상
Female,35,68.33608,130.0088,정상
Female,28,68.15973,128.8837,정상
Male,33,66.39703,129.2909,정상
Female,28,68.7637,133.8946,정상
Female,22,62.73218,115.6746,정상
Male,31,67.25989,119.323,정상
Female,18,67.31674,127.174,정상
Female,20,70.01359,144.3033,정상
Female,23,66.29943,123.5503,정상
Male,31,69.3621,134.9359,정상
Female,21,67.36081,126.2309,정상
Male,22,66.67762,117.7297,정상
Male,24,67.48578,118.3315,저체중
Male,30,69.01325,126.9036,정상
Female,29,68.93436,113.2651,저체중
Male,35,67.98407,142.2802,정상
Female,31,64.70492,113.5925,정상
Female,34,68.71176,142.4521,정상
Female,32,66.65959,121.0303,정상
Female,21,67.62403,118.5923,저체중
Male,21,69.56171,137.7018,정상
Female,25,66.20244,118.5927,정상
Female,34,69.69845,133.8294,정상
Female,26,64.18408,128.3516,정상
Female,29,67.04695,116.5957,저체중
Male,32,65.07655,112.7787,정상
Female,33,66.54927,119.9512,정상
Male,25,64.94199,118.4685,정상
Male,21,70.72113,138.7877,정상
Male,22,65.72731,105.9051,저체중
Male,29,70.72856,132.1233,정상
Male,33,69.73747,142.4348,정상
Female,27,70.38866,118.807,저체중
Female,25,66.2377,127.8696,정상
Male,29,69.15005,119.5495,저체중
Male,31,71.55308,143.2831,정상
Female,22,67.3427,120.6477,정상
Female,25,70.81002,147.7208,정상
Male,25,68.94879,134.6874,정상
Female,28,67.83322,107.5648,저체중
Female,28,66.80215,115.2344,저체중
Male,24,62.38539,105.2355,정상
Female,24,70.19469,134.5963,정상
Female,19,68.78438,134.1788,정상
Female,33,69.24853,109.9131,저체중
Male,21,70.30374,125.2977,저체중
Female,35,70.82191,129.2991,저체중
Female,29,71.00821,146.8951,정상
Female,29,68.13521,130.0498,정상
Male,21,69.55141,125.0764,저체중
Male,34,66.80746,99.00428,저체중
Male,33,64.38131,117.1049,정상
Female,22,68.01762,114.3042,저체중
Male,22,69.57085,124.6849,저체중
Female,28,67.64249,131.7347,정상
Female,29,67.09186,115.918,저체중
Female,24,71.33608,136.9999,정상
Male,25,68.33188,134.8577,정상
Female,33,68.19698,141.5204,정상
Male,28,71.61186,138.5029,정상
Male,26,68.58219,125.3785,정상
Female,27,69.51224,127.0237,저체중
Male,20,68.94224,121.7044,저체중
Female,20,67.56831,130.4685,정상
Male,21,62.70761,121.0772,정상
Female,32,69.65338,144.7186,정상
Male,20,69.17779,123.8314,저체중
Male,22,69.1034,128.4483,정상
Female,18,66.22062,142.7467,정상
Female,18,63.90675,120.7712,정상
Female,18,68.0134,142.6934,정상
Female,33,67.39766,124.2776,정상
Male,30,67.86913,123.3232,정상
Female,31,68.93266,109.3652,저체중
Male,28,64.65561,129.5612,정상
Female,27,67.64286,116.2336,저체중
Male,18,68.5499,144.1276,정상
Male,32,66.47408,122.8267,정상
Female,31,65.95487,112.2416,저체중
Male,31,66.32695,113.5088,저체중
Female,20,68.26741,123.2998,정상
Male,35,70.78463,134.7647,정상
Male,20,70.4697,139.8125,정상
Male,33,64.96269,122.9922,정상
Male,21,68.34706,130.6799,정상
Female,28,73.07882,147.7522,정상
Female,35,70.32529,134.3631,정상
Male,28,72.11328,143.5666,정상
Female,21,72.90519,139.1213,저체중
Female,22,64.87304,118.9879,정상
Female,34,68.88989,123.4282,저체중
Female,19,69.17388,122.9818,저체중
Female,32,66.71493,123.5503,정상
Male,30,67.02678,140.1351,정상
Female,26,67.30884,118.4517,저체중
Male,33,62.58703,102.193,저체중
Male,27,68.64869,129.519,정상
Female,22,67.74901,120.7554,저체중
Female,31,71.64536,122.4384,저체중
Male,18,66.66707,121.7723,정상
Male,30,68.299,127.1307,정상
Female,24,67.18546,119.8945,정상
Female,34,67.60484,145.6195,정상
Female,30,67.42626,110.1731,저체중
Female,28,66.47848,117.1419,정상
Female,19,70.4336,135.951,정상
Male,35,66.14942,114.8362,저체중
Female,27,65.24499,133.7044,정상
Female,25,68.29032,124.673,정상
Female,26,68.78918,132.8131,정상
Male,24,69.25119,130.8556,정상
Male,33,67.81337,131.5901,정상
Female,30,67.14685,129.0973,정상
Female,20,66.38206,119.9348,정상
Male,18,69.90033,135.8803,정상
Male,27,69.87924,147.5404,정상
Female,21,67.05535,123.0133,정상
Female,24,69.92107,150.7238,정상
Male,33,66.75984,108.9817,저체중
Female,24,66.63653,106.6289,저체중
Male,22,68.95163,126.1426,정상
Male,30,70.80464,141.4493,정상
Male,18,70.82565,142.3535,정상
Female,31,65.81239,142.3511,정상
Female,19,68.58827,121.4297,저체중
Male,30,69.97348,121.2647,저체중
Male,30,65.8631,120.7951,정상
Male,30,67.18395,137.6251,정상
Male,28,65.3295,112.2046,저체중
Female,20,70.54919,143.444,정상
Female,29,64.27425,115.4872,정상
Female,28,70.23423,129.5721,저체중
Female,18,68.52809,140.6879,정상
Male,19,66.50366,132.8973,정상
Female,18,66.6848,109.0765,저체중
Female,29,68.96487,122.8685,저체중
Female,26,65.95854,122.3757,정상
Female,33,71.1723,127.8293,저체중
Male,20,70.53792,125.9055,저체중
Male,34,68.59623,121.8365,저체중
Female,28,63.09214,105.3814,정상
Female,31,70.15201,128.9654,저체중
Female,22,69.93896,135.1878,정상
Male,35,68.3899,150.545,정상
Male,24,66.77273,118.2023,정상
Female,19,68.0307,112.1099,저체중
Male,22,68.32284,117.0799,저체중
Female,20,68.70199,135.324,정상
Female,26,69.18134,134.7164,정상
Male,20,70.76125,131.4654,저체중
Female,24,67.4487,138.5211,정상
Female,30,65.80367,112.9028,저체중
Female,29,67.84868,135.7776,정상
Male,28,70.37215,117.2445,저체중
Male,23,68.05707,115.4099,저체중
Female,23,67.83306,122.5637,정상
Female,23,68.36174,128.5694,정상
Male,27,67.68101,117.5547,저체중
Male,27,65.56852,116.2469,정상
Female,34,65.84858,118.0476,정상
Female,32,67.48284,113.4292,저체중
Male,19,68.15474,127.9674,정상
Female,22,67.60055,115.2546,저체중
Male,29,66.3466,136.7939,정상
Male,27,68.00428,141.7709,정상
Male,23,65.89079,111.1971,저체중
Female,21,69.71858,129.3685,정상
Female,30,66.92519,123.8781,정상
Male,23,67.86156,134.4959,정상
Female,32,72.30671,145.3807,정상
Female,30,69.04887,132.7148,정상
Male,33,68.37203,137.6722,정상
Female,19,69.46166,129.7161,정상
Male,24,64.55413,109.6147,저체중
Female,31,62.91846,111.747,정상
Male,35,69.66751,114.9432,저체중
Male,23,68.7226,114.1321,저체중
Male,19,66.99763,119.7136,정상
Female,26,67.96265,129.548,정상
Male,18,62.54756,102.5937,저체중
Female,27,67.69388,115.6799,저체중
Female,31,68.17765,125.0763,정상
Female,25,66.84001,140.2859,정상
Female,27,70.49117,127.9204,저체중
Male,18,64.38355,115.77,정상
Female,26,67.4107,115.8599,저체중
Male,20,68.71162,136.6454,정상
Female,28,69.38429,112.8169,저체중
Male,22,68.19334,121.7475,저체중
Female,23,67.66466,120.6145,정상
Male,34,68.85946,136.1552,정상
Male,27,70.88504,132.1232,저체중
Male,27,68.90069,128.3104,정상
Male,26,69.74202,148.7868,정상
Female,35,65.32131,122.75,정상
Male,19,66.05517,105.019,저체중
Male,19,67.46121,124.1873,정상
Female,20,66.97366,119.5436,정상
Male,22,71.24954,125.3502,저체중
Male,18,66.25833,105.2265,저체중
Female,18,65.33602,127.9746,정상
Female,31,67.81863,124.7162,정상
Female,27,68.88544,123.1058,저체중
Male,27,68.50931,123.0264,저체중
Male,19,68.59759,132.1907,정상
Male,34,69.57731,143.1516,정상
Male,19,69.94225,131.2863,정상
Female,20,68.32527,127.9279,정상
Female,22,67.709,137.9562,정상
Male,21,68.14718,142.613,정상
Male,21,69.38748,135.7762,정상
Female,25,67.74435,131.3401,정상
Female,33,70.22145,133.1431,정상
Female,21,67.57101,127.27,정상
Male,20,67.8206,125.5015,정상
Male,23,66.2936,114.019,저체중
Female,29,68.27218,119.0224,저체중
Female,32,67.90289,140.4732,정상
Female,30,71.51032,134.635,정상
Male,34,69.78562,135.451,정상
Male,19,67.5308,123.7992,정상
Male,29,68.60276,140.7911,정상
Female,27,72.9157,137.3991,저체중
Female,19,68.39973,114.1057,저체중
Female,31,68.743,134.3778,정상
Female,31,67.07172,126.1538,정상
Male,24,66.5829,115.1352,저체중
Male,34,68.20199,110.4711,저체중
Female,22,68.5013,136.1652,정상
Male,22,67.65171,137.7229,정상
Female,28,69.73023,128.6487,정상
Female,29,65.67533,95.8643,저체중
Female,27,68.98154,147.9151,정상
Male,19,68.41366,130.7171,정상
Female,18,67.65729,128.6169,정상
Female,31,70.93404,135.8496,정상
Female,28,71.4025,163.3466,정상
Female,21,68.66985,119.7289,저체중
Female,30,67.29176,131.9414,정상
Male,23,69.39537,129.0571,정상
Male,34,67.96799,121.7029,정상
Male,31,66.18912,112.539,저체중
Male,35,69.42809,133.8009,정상
Female,25,67.49189,117.2768,저체중
Male,20,68.53399,120.6305,저체중
Female,32,69.81642,119.9056,저체중
Female,24,68.63746,127.091,정상
Female,23,68.8994,131.4347,정상
Male,30,67.9315,105.7268,저체중
Female,32,71.5028,119.767,저체중
Male,18,67.15119,127.6184,정상
Male,27,69.00578,123.6567,저체중
Male,35,71.94177,158.7778,정상
Male,21,64.97172,133.6738,정상
Female,27,66.55485,134.9888,정상
Male,24,68.68354,132.3782,정상
Male,23,68.36506,124.8407,정상
Female,32,64.1255,115.6005,정상
Female,34,66.19137,129.8423,정상
Female,21,64.14117,121.0525,정상
Female,35,67.96989,133.8695,정상
Female,33,69.18067,133.8081,정상
Male,33,69.19612,119.4294,저체중
Male,35,73.29095,153.6943,정상
Male,24,69.45026,117.4511,저체중
Male,32,70.48029,146.3542,정상
Female,24,65.61927,127.5175,정상
Female,21,66.73212,120.9633,정상
Female,27,66.97858,135.7225,정상
Male,32,65.35568,131.9,정상
Female,27,66.13306,132.2003,정상
Male,30,66.19537,111.411,저체중
Female,30,69.60618,115.0129,저체중
Female,27,64.85576,131.9602,정상
Male,19,66.14641,117.3194,정상
Male,22,68.06858,147.1991,정상
Male,26,68.42537,139.2146,정상
Female,29,64.72761,113.471,정상
Female,20,67.12449,120.4451,정상
Male,34,68.2669,120.1299,저체중
Male,24,64.63001,130.0922,정상
Female,25,65.93702,123.0907,정상
Female,22,69.72134,134.9164,정상
Male,25,67.2083,115.8391,저체중
Female,33,72.91999,154.2153,정상
Female,19,69.98652,129.3433,정상
Female,33,67.19622,109.1018,저체중
Male,25,68.80471,121.8463,저체중
Male,18,68.95943,131.1717,정상
Female,24,70.71013,107.6082,저체중
Female,33,69.31161,110.585,저체중
Male,32,68.37667,139.5479,정상
Female,21,65.87762,108.2863,저체중
Male,29,67.57576,137.937,정상
Male,30,69.04748,120.0193,저체중
Female,32,64.96906,130.7477,정상
Male,25,65.00848,112.3542,정상
Male,25,69.66271,112.7833,저체중
Female,24,68.36325,93.56304,저체중
Male,28,67.78303,135.3219,정상
Female,35,68.35589,130.4797,정상
Female,20,69.08049,137.2105,정상
Female,18,66.18595,116.7954,정상
Female,24,69.8707,127.2318,저체중
Female,35,68.14345,119.3634,저체중
Female,18,71.50856,147.4461,정상
Male,26,67.58713,152.0826,정상
Male,35,69.32161,127.0991,정상
Male,32,64.32043,101.6548,저체중
Male,18,70.04715,129.3431,정상
Female,34,67.95275,120.5799,저체중
Male,26,69.3643,115.9751,저체중
Female,24,65.61191,115.1222,정상
Female,27,66.45951,117.4793,정상
Female,28,67.01312,116.3448,저체중
Male,22,67.15306,133.1964,정상
Male,29,68.38756,123.0091,저체중
Female,29,66.91337,123.0284,정상
Male,31,69.39488,125.889,저체중
Female,25,67.43209,136.7256,정상
Female,23,67.25651,125.2836,정상
Male,28,70.1574,129.8738,정상
Female,20,68.21801,145.046,정상
Male,32,66.54598,131.5953,정상
Male,23,67.91875,134.6972,정상
Male,21,65.47246,125.9926,정상
Male,33,68.64399,123.5308,저체중
Female,18,67.54097,133.869,정상
Female,31,67.67111,127.5556,정상
Female,18,67.54769,129.9528,정상
Male,35,68.83269,116.6869,저체중
Male,21,66.9893,116.2079,저체중
Female,31,68.12926,139.5733,정상
Female,26,67.21663,117.1835,저체중
Female,30,66.64897,119.2815,정상
Male,30,67.21762,127.3762,정상
Male,28,66.21812,121.0712,정상
Female,21,67.3438,133.4411,정상
Female,20,68.11292,109.9029,저체중
Male,20,69.87913,127.7891,저체중
Male,28,68.21125,138.5343,정상
Female,34,65.68767,141.1901,정상
Male,31,65.99233,113.6949,저체중
Female,25,67.60517,102.2036,저체중
Female,25,65.90505,139.2275,정상
Female,33,70.34152,127.0828,저체중
Male,29,66.07605,120.0142,정상
Male,23,65.77453,126.9642,정상
Male,32,65.71341,112.0802,저체중
Male,30,68.57546,141.1028,정상
Male,31,67.93372,112.6789,저체중
Male,18,67.70726,136.6165,정상
Male,25,69.36386,143.3529,정상
Female,31,70.64307,133.4741,정상
Male,26,69.04345,143.0016,정상
Female,34,69.57571,154.5079,정상
Female,19,67.52772,136.2476,정상
Female,33,66.33405,120.4514,정상
Male,32,65.23795,115.1459,정상
Female,25,71.71197,127.5762,저체중
Female,29,66.40209,110.5565,저체중
Female,33,66.41322,123.2217,정상
Female,23,65.24322,132.3124,정상
Male,28,69.37652,144.9025,정상
Female,35,66.97944,116.5849,저체중
Female,24,66.94715,116.96,저체중
Female,33,68.35779,119.4615,저체중
Male,27,67.72118,116.2328,저체중
Male,18,66.6547,123.8393,정상
Female,27,71.16116,131.0291,저체중
Female,20,69.76995,132.3991,정상
Female,34,67.08047,123.6803,정상
Female,29,70.16271,132.0564,정상
Female,22,67.20725,125.4732,정상
Male,20,66.441,109.2837,저체중
Female,32,70.43908,128.0154,저체중
Male,20,67.42411,117.7129,저체중
Male,19,67.23794,115.5231,저체중
Male,25,65.54462,116.0185,정상
Female,35,68.58579,131.2912,정상
Female,22,71.46377,140.9955,정상
Male,20,67.02704,152.026,정상
Male,24,70.74595,150.4723,정상
Male,21,64.55871,123.1474,정상
Male,18,66.43466,128.8558,정상
Female,31,71.88538,129.4843,저체중
Male,19,67.35006,136.4792,정상
Male,29,67.26021,123.2473,정상
Female,30,69.42105,131.1226,정상
Female,22,67.02923,118.0796,저체중
Male,33,70.15598,143.471,정상
Male,34,68.16962,123.4292,정상
Female,35,69.33135,118.6,저체중
Female,20,68.82239,119.6967,저체중
Female,19,70.70061,132.7463,정상
Male,18,63.01405,116.679,정상
Female,26,70.79121,129.9765,저체중
Female,20,70.10094,140.6238,정상
Female,27,67.68598,113.3493,저체중
Male,23,70.44934,130.0917,저체중
Male,28,68.47164,143.6588,정상
Female,25,69.22334,147.1708,정상
Female,24,69.05267,126.3728,정상
Female,21,69.22824,128.1722,정상
Female,28,69.30531,140.5582,정상
Female,18,67.3569,114.6302,저체중
Male,23,68.14178,133.9639,정상
Female,32,67.50705,127.7368,정상
Female,21,68.87072,139.0535,정상
Male,20,67.27839,134.3672,정상
Male,34,66.97126,116.9116,저체중
Male,28,67.27037,121.5396,정상
Male,28,66.01214,116.2959,정상
Male,22,65.90324,117.2595,정상
Male,29,65.97601,115.5695,정상
